J_101_n_NT	J_102_ea_EAAT	J_103_n_VGLUT	J_104_n_NKA	J_105_a_NKA	J_106_an_KIR	J_107_a_Nax	J_108_a_GS	J_109_ae_SN	J_110_en_SA	J_111_n_PAG	J_201_be_GLUT	J_202_en_GLUT	J_203_ea_GLUT	J_204_b_O2	J_205_bn_O2	J_206_ba_O2	J_207_nb_CO2	J_208_ab_CO2	J_209_b_CO2	J_210_ne_MCT	J_211_ae_MCT	J_401_n_HK	J_402_n_PGI	J_403_n_PFK	J_404_n_ALD	J_405_n_TPI	J_406_n_GAPDH	J_407_n_PGK	J_408_n_PGM	J_409_n_ENO	J_410_n_PK	J_411_nc_LDH	J_412_nc_ME	J_413_nm_ME	J_501_a_HK	J_502_a_PGI	J_503_a_PFK	J_504_a_ALD	J_505_a_TPI	J_506_a_GAPDH	J_507_a_PGK	J_508_a_PGM	J_509_a_ENO	J_510_a_PK	J_511_ac_LDH	J_512_ac_ME	J_513_am_ME	J_514_a_PC	J_600_nm_MCT	J_601_n_PDH	J_602_n_CS	J_603_n_ACO	J_604_n_IDH1	J_605_n_IDH2	J_606_n_IDH3	J_607_n_AKGDH	J_608_n_SCS	J_609_n_SDH	J_610_n_FUM	J_611_nc_MDH	J_612_nm_MDH	J_613_n_GC	J_614_n_DCC	J_615_n_CIC1	J_616_n_CIC2TCC	J_617_n_ACL	J_618_n_G3PS	J_619_n_OGC	J_620_n_AGC	J_621_nc_AAT	J_622_nm_AAT	J_623_n_GDH	J_624_n_ALAT	J_625_ne_ALA	J_626_n_BCAT	J_627_ne_BCKA	J_628_ne_BCAA	J_700_am_MCT	J_701_a_PDH	J_702_a_CS	J_703_a_ACO	J_704_a_IDH1	J_705_a_IDH2	J_706_a_IDH3	J_707_a_AKGDH	J_708_a_SCS	J_709_a_SDH	J_710_a_FUM	J_711_ac_MDH	J_712_am_MDH	J_713_a_GC	J_714_a_DCC	J_715_a_CIC1	J_716_a_CIC2TCC	J_717_a_ACL	J_718_a_G3PS	J_719_a_OGC	J_720_a_AGC	J_721_ac_AAT	J_722_am_AAT	J_723_a_GDH	J_724_a_ALAT	J_725_ae_ALA	J_726_a_BCAT	J_727_ae_BCKA	J_728_ae_BCAA	J_800_n_OP	J_801_n_ATPase	J_802_n_PPP	J_803_n_GR1	J_804_n_GR2	J_805_n_GPX	J_900_a_OP	J_901_a_ATPase	J_902_a_PPP	J_903_a_GR1	J_904_a_GR2	J_905_a_GPX	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09635612326065342	0.0	0.0	0.5181394081838109	0.3145088455412631	0.12075729087498403	0.2552507557684548	0.0008374672304521228	0.5781367393245439	-2.294708682963936	-2.347550062289675	0.0	-0.037718823457304713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.294708682963936	0.0	0.0	0.0	-0.2112482150740228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.347550062289675	0.0	0.0	0.0	0.0	0.08195560044699174	0.0819556004791394	0.08195560044699174	0.07685592278197247	0.0	0.0	0.08381126636729551	0.08381126636729551	0.08381126636729551	0.08381126636729551	0.0	0.09672502812893073	-0.09580357824431551	-2.318274937516842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.173308182542985	-0.5099999999999432	-1.852186986498572	-1.852186986498572	-0.4131911264344547	-2.36218698644785	-0.41319112643456474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3475500622502588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.1778011245997817	0.0	-0.9338651077186951	-0.9338651077186951	-2.362186986462601	-0.41319112641942674	-2.36218698646259	0.3145088455412631	2.0000000000001137	0.0	0.0	0.0	0.007862721138526997	0.1207572908749485	1.0	0.0	0.0	0.0	0.030189322718737126	
0.5100000000002838	0.5100000000002838	0.5100000000002838	17.170000000007942	8.58500000000445	16.66000000000838	24.225000000013157	0.51	0.51	0.51	0.5099999999999432	1.1737750311635704	1.173775031164105	1.1616939815497995	6.273623507968907	4.52934666591756	2.6862573523430333	5.556560959630219	2.7695733788738557	7.042650186743172	2.347550062289675	2.294708682963936	1.173775031164105	1.1737750311641064	1.1737750311641064	1.1737750311641064	1.1737750311641064	2.347550062328147	2.347550062328147	2.347550062328147	2.347550062328147	2.347550062328147	2.347550062289675	0.09580357823929708	0.09580357823931597	1.1616939815497995	1.1616939815497427	1.1616939815497427	1.1616939815497427	1.1616939815497427	2.3233879630994854	2.3233879630994854	2.3233879630994854	2.3233879630994854	2.3233879630994854	2.294708682963936	0.6715643380857749	0.6715643380857994	0.674587046417045	2.318274937554259	1.8521869864939255	3.8776840362579668	1.8521869864939255	1.8310468938076896	0.11323366663869806	0.11267372567650936	1.8521869865871101	1.8521869865871101	1.8521869865871101	1.8521869865871101	2.318274937514942	3.877684036254423	0.0	0.08797675528269176	0.11267372567650936	2.3182749375136216	2.3182749375136216	2.291230493044298	2.173308182542879	2.173308182542985	2.173308182542985	0.0	0.0	0.9338651077257039	0.9338651077257039	2.3621869864476226	0.41319112643422734	2.3621869864475125	3.0191144003356105	0.9231911262940591	3.0303777009136224	0.9231911262940591	0.9231911262968624	0.63510000000732	0.5991509434029505	0.9231911262841808	0.9231911262841808	0.9231911262841808	0.9231911262841808	2.3475500622510883	2.9229317647147077	0.09580357824437236	0.5576566668155397	0.5991509434029505	2.3475500622580774	2.3475500622580774	2.294557607735383	2.177801124599844	2.1778011245997817	2.1778011245997817	0.0	0.51	1.85218698650558	1.85218698650558	0.4131911264194765	2.3621869864626506	0.41319112641948713	4.52934666591756	4.000000000000114	0.018859411728652353	0.11315647037194605	0.11323366663860449	0.11323366664793401	2.686257352342998	2.0	0.1056241075370114	0.6715643380857552	0.6715643380857994	0.6715643380857494	
