J_101_n_NT	J_102_ea_EAAT	J_103_n_VGLUT	J_104_n_NKA	J_105_a_NKA	J_106_an_KIR	J_107_a_Nax	J_108_a_GS	J_109_ae_SN	J_110_en_SA	J_111_n_PAG	J_201_be_GLUT	J_202_en_GLUT	J_203_ea_GLUT	J_204_b_O2	J_205_bn_O2	J_206_ba_O2	J_207_nb_CO2	J_208_ab_CO2	J_209_b_CO2	J_210_ne_MCT	J_211_ae_MCT	J_401_n_HK	J_402_n_PGI	J_403_n_PFK	J_404_n_ALD	J_405_n_TPI	J_406_n_GAPDH	J_407_n_PGK	J_408_n_PGM	J_409_n_ENO	J_410_n_PK	J_411_n_LDH	J_412_nc_ME	J_413_nm_ME	J_501_a_HK	J_502_a_PGI	J_503_a_PFK	J_504_a_ALD	J_505_a_TPI	J_506_a_GAPDH	J_507_a_PGK	J_508_a_PGM	J_509_a_ENO	J_510_a_PK	J_511_a_LDH	J_512_ac_ME	J_513_am_ME	J_514_a_PC	J_600_nm_MCT	J_601_n_PDH	J_602_n_CS	J_603_n_ACO	J_604_n_IDH1	J_605_n_IDH2	J_606_n_IDH3	J_607_n_AKGDH	J_608_n_SCS	J_609_n_SDH	J_610_n_FUM	J_611_nc_MDH	J_612_nm_MDH	J_613_n_GC	J_614_n_DCC	J_615_n_CIC1	J_616_n_CIC2TCC	J_617_n_ACL	J_618_n_G3PS	J_619_n_OGC	J_620_n_AGC	J_621_nc_AAT	J_622_nm_AAT	J_623_n_GDH	J_624_n_ALAT	J_625_ne_ALA	J_626_n_BCAT	J_627_ne_BCKA	J_628_ne_BCAA	J_700_am_MCT	J_701_a_PDH	J_702_a_CS	J_703_a_ACO	J_704_a_IDH1	J_705_a_IDH2	J_706_a_IDH3	J_707_a_AKGDH	J_708_a_SCS	J_709_a_SDH	J_710_a_FUM	J_711_ac_MDH	J_712_am_MDH	J_713_a_GC	J_714_a_DCC	J_715_a_CIC1	J_716_a_CIC2TCC	J_717_a_ACL	J_718_a_G3PS	J_719_a_OGC	J_720_a_AGC	J_721_ac_AAT	J_722_am_AAT	J_723_a_GDH	J_724_a_ALAT	J_725_ae_ALA	J_726_a_BCAT	J_727_ae_BCKA	J_728_ae_BCAA	J_800_n_OP	J_801_n_ATPase	J_802_n_PPP	J_803_n_GR1	J_804_n_GR2	J_805_n_GPX	J_900_a_OP	J_901_a_ATPase	J_902_a_PPP	J_903_a_GR1	J_904_a_GR2	J_905_a_GPX	
0.4382928663853234	0.4382928663853234	0.4382928663853234	9.374150194081585	3.555489364276095	6.672685862162336	9.351589493666719	0.51	0.51	0.51	0.5099999999999076	0.5637496408336904	0.0	0.0	3.0462200000430095	2.0307901147756224	0.7249013230603226	2.2724273789451392	0.04769059574721573	3.382497844978542	-1.5426476105785407	-1.5781709117198202	0.0	-0.02667968578636986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5426476105785407	0.0	0.0	0.0	-0.13077262541570017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5781709117198202	0.0	0.0	0.0	0.0	0.7226120108216306	0.7226120108318571	0.7226120108216306	0.7226120108179158	0.0	0.0	0.7749076840700183	0.7749076840700183	0.7749076840700183	0.7749076840700183	0.0	0.7907864521927588	-0.07170713361303893	-1.5584903302269026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4610345530143178	-0.5099999999999076	-1.349896483726221	-1.349896483726221	-0.00588737213235091	-1.8598964836065952	-0.005887372132356239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5781709116996003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.464054991441267	0.51	-0.5765231364996142	-0.5765231364996142	-1.8598964836231509	-0.005887372115809475	-1.8598964836231509	2.0307901147756224	2.0000000000000018	0.0	0.0	0.0	0.050769752869385086	0.7249013230603226	0.9999999999999982	0.0	0.0	0.0	0.18122533076508066	
0.5099999999966881	0.5099999999966881	0.5099999999966881	10.879999999920237	4.164999999972694	7.819999999944174	10.96499999992243	0.51	0.51	0.51	0.5099999999999076	0.7890854558630545	0.7890854558590823	0.7809638139006133	4.233533034262978	3.2037464262657043	1.6629202115860076	4.04968945118183	1.547662116032999	4.73451273515472	1.5781709117198202	1.5426476105785407	0.7890854558590823	0.7890854558589773	0.7890854558589773	0.7890854558589773	0.7890854558589773	1.578170911718182	1.578170911718182	1.578170911718182	1.578170911718182	1.578170911718182	1.5781709117198202	0.07170713361138413	0.07170713361136435	0.7809638139006133	0.7809638139006133	0.7809638139006391	0.7809638139006391	0.7809638139006391	1.5619276278012213	1.5619276278012213	1.5619276278012213	1.5619276278012213	1.5619276278012213	1.5426476105785407	0.41573005289584075	0.41573005289583265	0.4473900396356725	1.5584903302281639	1.3498964837211243	2.711563089723651	1.3498964837211243	1.334848800253296	0.08009366065664986	0.07969759716473292	1.3498964837324001	1.3498964837324001	1.3498964837324001	1.3498964837324001	1.5584903302284272	2.7115630897117047	0.0	0.06583264663739147	0.07969759716473292	1.5584903302258941	1.5584903302258941	1.5403093524180496	1.461034553014139	1.4610345530143178	1.4610345530143178	0.0	-0.5099999999999076	0.5765231365000689	0.5765231365000689	1.8598964836065952	0.00588737213235091	1.8598964836065899	1.9939009645952526	0.5158873720101878	1.932470818348151	0.5158873720101878	0.515887372009247	0.36989999999791234	0.3489622641479854	0.5158873720111027	0.5158873720111027	0.5158873720111027	0.5158873720111027	1.5781709116998046	1.835898016904503	0.0717071336131313	0.3391541466750313	0.3489622641479854	1.5781709116979892	1.5781709116979892	1.5410584325057708	1.4640549914412757	1.464054991441267	1.464054991441267	0.0	0.51	1.3498964837266758	1.3498964837266758	0.005887372115795264	1.8598964836231366	0.005887372115795264	3.2037464262657043	4.000000000000002	0.01333984289318493	0.08003905735910546	0.0800936606566534	0.08009366065664035	1.6629202115860076	1.9999999999999982	0.06538631270784082	0.41573005289649523	0.41573005289649634	0.4157300528965019	
